NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,2/18/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",11.1,",,7",-3.3,",,7",5.6,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,2/19/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",16.1,",,7",3.3,",,7",3.9,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,2/20/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",11.1,",,7",-4.4,",,7",-1.7,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,2/21/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",2.8,",,7",-8.9,",,7",-8.9,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,2/22/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",3.9,",,7",-10.6,",,7",-10,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,2/23/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",12.2,",,7",-10.6,",,7",-10.6,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,2/24/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",15,",,7",-10.6,",,7",-3.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,2/25/20,,,,,2.3,",,7,0800",0,",,7,",0,",,7,",15.6,",,7",-3.9,",,7",5,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,2/26/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",10,",,7",5,",,7",7.8,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,2/27/20,,,,,10.2,",,7,0800",0,",,7,",0,",,7,",11.7,",,7",-0.6,",,7",1.1,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,2/28/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",2.2,",,7",-1.7,",,7",0.6,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,2/29/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",6.1,",,7",-3.9,",,7",-3.9,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/1/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",2.8,",,7",-8.3,",,7",-4.4,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/2/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",12.2,",,7",-8.3,",,7",6.1,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/3/20,,,,,0.8,",,7,0800",0,",,7,",0,",,7,",18.3,",,7",2.8,",,7",2.8,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/4/20,,,,,0.8,",,7,0800",0,",,7,",0,",,7,",20,",,7",2.8,",,7",7.2,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/5/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",17.8,",,7",0,",,7",0,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/6/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",12.2,",,7",-3.3,",,7",-1.1,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/7/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",11.1,",,7",-1.1,",,7",2.2,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/8/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",10,",,7",-5,",,7",-2.8,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/9/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",17.8,",,7",-4.4,",,7",7.8,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/10/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",23.9,",,7",5.6,",,7",11.7,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/11/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",21.1,",,7",1.1,",,7",1.1,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/12/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",14.4,",,7",0,",,7",2.2,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/13/20,,,,,5.1,",,7,0800",0,",,7,",0,",,7,",18.3,",,7",1.1,",,7",12.8,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/14/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",22.8,",,7",3.9,",,7",4.4,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/15/20,,,,,4.3,",,7,0800",0,",,7,",0,",,7,",13.9,",,7",1.7,",,7",1.7,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/16/20,,,,,6.9,",,7,0800",0,",,7,",0,",,7,",13.9,",,7",-3.9,",,7",-3.9,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/17/20,,,,,0.5,",,7,0800",0,",,7,",0,",,7,",8.9,",,7",-4.4,",,7",5,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/18/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",18.3,",,7",0,",,7",0.6,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/19/20,,,,,14.5,",,7,0800",0,",,7,",0,",,7,",11.7,",,7",-1.7,",,7",8.9,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/20/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",22.8,",,7",8.9,",,7",17.8,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/21/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",27.2,",,7",7.8,",,7",8.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/22/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",10,",,7",1.1,",,7",1.7,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/23/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",9.4,",,7",0.6,",,7",3.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/24/20,,,,,2.5,",,7,0800",0,",,7,",0,",,7,",9.4,",,7",0.6,",,7",3.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/25/20,,,,,3.8,",,7,0800",0,",,7,",0,",,7,",11.1,",,7",3.3,",,7",5.6,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/26/20,,,,,5.8,",,7,0800",0,",,7,",0,",,7,",6.1,",,7",3.9,",,7",4.4,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/27/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",16.7,",,7",3.9,",,7",6.1,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/28/20,,,,,6.9,",,7,0800",0,",,7,",0,",,7,",18.3,",,7",5,",,7",11.1,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/29/20,,,,,8.9,",,7,0800",0,",,7,",0,",,7,",17.8,",,7",9.4,",,7",9.4,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/30/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",25,",,7",8.9,",,7",13.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,3/31/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",22.8,",,7",7.2,",,7",7.2,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/1/20,,,,,6.1,",,7,0800",0,",,7,",0,",,7,",10.6,",,7",2.8,",,7",2.8,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/2/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",12.2,",,7",2.8,",,7",3.9,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/3/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",16.1,",,7",3.9,",,7",5.6,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/4/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",18.9,",,7",0,",,7",0,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/5/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",17.2,",,7",-0.6,",,7",1.1,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/6/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",21.7,",,7",1.1,",,7",11.1,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/7/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",21.7,",,7",5.6,",,7",10,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/8/20,,,,,20.8,",,7,0800",0,",,7,",0,",,7,",21.7,",,7",9.4,",,7",13.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/9/20,,,,,4.6,",,7,0800",0,",,7,",0,",,7,",25,",,7",7.2,",,7",10,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/10/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",19.4,",,7",2.8,",,7",3.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/11/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",19.4,",,7",1.1,",,7",1.1,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/12/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",16.7,",,7",-0.6,",,7",3.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/13/20,,,,,14.7,",,7,0800",0,",,7,",0,",,7,",20.6,",,7",3.3,",,7",14.4,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/14/20,,,,,10.4,",,7,0800",0,",,7,",0,",,7,",23.3,",,7",4.4,",,7",4.4,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/15/20,,,,,6.6,",,7,0800",0,",,7,",0,",,7,",23.9,",,7",1.1,",,7",1.7,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/16/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",11.7,",,7",-0.6,",,7",2.2,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/17/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",11.1,",,7",-2.8,",,7",-2.8,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/18/20,,,,,0.5,",,7,0800",0,",,7,",0,",,7,",14.4,",,7",-2.8,",,7",8.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/19/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",11.7,",,7",-2.8,",,7",0.6,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/20/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",18.3,",,7",0.6,",,7",7.8,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/21/20,,,,,0.5,",,7,0800",0,",,7,",0,",,7,",17.2,",,7",2.8,",,7",9.4,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/22/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",17.8,",,7",2.2,",,7",3.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/23/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",16.1,",,7",1.7,",,7",2.2,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/24/20,,,,,7.1,",,7,0800",0,",,7,",0,",,7,",13.9,",,7",1.7,",,7",10,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/25/20,,,,,2,",,7,0800",0,",,7,",0,",,7,",16.7,",,7",1.7,",,7",7.8,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/26/20,,,,,9.4,",,7,0800",0,",,7,",0,",,7,",17.2,",,7",7.8,",,7",8.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/27/20,,,,,7.9,",,7,0800",0,",,7,",0,",,7,",10.6,",,7",4.4,",,7",4.4,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/28/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",16.1,",,7",2.2,",,7",5,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/29/20,,,,,2.5,",,7,0800",0,",,7,",0,",,7,",10.6,",,7",2.2,",,7",7.8,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,4/30/20,,,,,4.3,",,7,0800",0,",,7,",0,",,7,",21.1,",,7",7.2,",,7",12.2,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/1/20,,,,,19.1,",,7,0800",0,",,7,",0,",,7,",15.6,",,7",7.2,",,7",8.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/2/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",16.7,",,7",6.7,",,7",7.2,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/3/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",22.8,",,7",5,",,7",16.7,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/4/20,,,,,11.9,",,7,0800",0,",,7,",0,",,7,",25.6,",,7",13.9,",,7",15,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/5/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",21.7,",,7",6.7,",,7",7.2,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/6/20,,,,,19.1,",,7,0800",0,",,7,",0,",,7,",12.2,",,7",6.7,",,7",7.2,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/7/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",12.8,",,7",1.1,",,7",1.7,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/8/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",19.4,",,7",1.7,",,7",8.9,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/9/20,,,,,3.8,",,7,0800",0,",,7,",0,",,7,",13.3,",,7",-0.6,",,7",0.6,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/10/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",8.9,",,7",0,",,7",3.9,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/11/20,,,,,0.5,",,7,0800",0,",,7,",0,",,7,",18.3,",,7",3.9,",,7",6.7,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/12/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",13.9,",,7",4.4,",,7",5,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/13/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",16.1,",,7",1.1,",,7",2.2,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/14/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",21.1,",,7",2.2,",,7",8.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/15/20,,,,,0.3,",,7,0800",0,",,7,",0,",,7,",23.9,",,7",8.3,",,7",16.7,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/16/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",30.6,",,7",16.7,",,7",18.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/17/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",25.6,",,7",13.9,",,7",15,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/18/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",20.6,",,7",12.2,",,7",13.9,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/19/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",17.2,",,7",13.3,",,7",13.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/20/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",18.3,",,7",8.3,",,7",8.9,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/21/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",17.2,",,7",8.3,",,7",8.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/22/20,,,,,6.9,",,7,0800",0,",,7,",0,",,7,",18.9,",,7",8.3,",,7",13.9,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/23/20,,,,,16,",,7,0800",0,",,7,",0,",,7,",21.7,",,7",13.9,",,7",14.4,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/24/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",28.3,",,7",12.8,",,7",16.1,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/25/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",20,",,7",15,",,7",15,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/26/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",24.4,",,7",12.2,",,7",13.9,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/27/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",27.8,",,7",13.9,",,7",17.2,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/28/20,,,,,1.5,",,7,0800",0,",,7,",0,",,7,",25,",,7",17.2,",,7",20,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/29/20,,,,,2,",,7,0800",0,",,7,",0,",,7,",29.4,",,7",17.8,",,7",17.8,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/30/20,,,,,5.3,",,7,0800",0,",,7,",0,",,7,",30,",,7",15,",,7",15.6,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,5/31/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",27.8,",,7",8.3,",,7",8.9,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/1/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",23.9,",,7",3.9,",,7",11.1,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/2/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",24.4,",,7",6.7,",,7",12.2,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/3/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",29.4,",,7",12.2,",,7",13.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/4/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",35,",,7",13.3,",,7",18.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/5/20,,,,,23.4,",,7,0800",0,",,7,",0,",,7,",32.8,",,7",18.3,",,7",20,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/6/20,,,,,23.4,",,7,0800",0,",,7,",0,",,7,",32.2,",,7",18.3,",,7",19.4,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/7/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",31.7,",,7",12.8,",,7",12.8,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/8/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",27.8,",,7",10,",,7",10,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/9/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",27.2,",,7",10,",,7",13.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/10/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",32.8,",,7",13.3,",,7",21.7,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/11/20,,,,,2.5,",,7,0800",0,",,7,",0,",,7,",32.8,",,7",18.3,",,7",21.7,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/12/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",28.9,",,7",11.7,",,7",13.9,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/13/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",30.6,",,7",9.4,",,7",17.2,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/14/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",25,",,7",13.9,",,7",13.9,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/15/20,,,,,2.3,",,7,0800",0,",,7,",0,",,7,",20,",,7",10,",,7",11.7,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/16/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",23.9,",,7",11.7,",,7",13.9,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/17/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",23.3,",,7",13.9,",,7",15.6,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/18/20,,,,,14.5,",,7,0800",0,",,7,",0,",,7,",22.2,",,7",15,",,7",17.8,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/19/20,,,,,0.8,",,7,0800",0,",,7,",0,",,7,",26.7,",,7",16.1,",,7",18.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/20/20,,,,,0.8,",,7,0800",0,",,7,",0,",,7,",27.2,",,7",15,",,7",16.1,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/21/20,,,,,67.1,",,7,0800",0,",,7,",0,",,7,",27.8,",,7",15.6,",,7",17.2,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/22/20,,,,,0.5,",,7,0800",0,",,7,",0,",,7,",29.4,",,7",16.7,",,7",18.9,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/23/20,,,,,7.9,",,7,0800",0,",,7,",0,",,7,",31.7,",,7",16.1,",,7",18.3,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/24/20,,,,,3.3,",,7,0800",0,",,7,",0,",,7,",31.7,",,7",16.1,",,7",18.9,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/25/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",28.9,",,7",16.1,",,7",20,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/26/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",28.9,",,7",13.3,",,7",15,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/27/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",31.7,",,7",15,",,7",21.1,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/28/20,,,,,0.8,",,7,0800",0,",,7,",0,",,7,",32.8,",,7",19.4,",,7",20.6,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/29/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",28.9,",,7",20,",,7",21.7,",,7,0800",,,
USC00449186,"WINCHESTER 7 SE, VA US",39.10837,-78.15252,207.3,6/30/20,,,,,0,",,7,0800",0,",,7,",0,",,7,",32.2,",,7",17.2,",,7",17.2,",,7,0800",,,
